country,library,link,imageurl,size,artifactName,relicTime,material,description
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-85,https://lh3.googleusercontent.com/p_KOse7MFaWVCAaMAH6HjoReRTayRdKATfipvViTDmV1-21JRgIjfMCpG_ZUoP-vajWyelmikUHOdqMORTNBN12Au5w=w200,,Hoofd,c. 1000 - c. 1200,cast iron,Fragment (hoofd) van een krijgsman (?).
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/BK-NM-5783-265,https://lh3.googleusercontent.com/p_KOse7MFaWVCAaMAH6HjoReRTayRdKATfipvViTDmV1-21JRgIjfMCpG_ZUoP-vajWyelmikUHOdqMORTNBN12Au5w=w200,height  1.6 cm,Cup with a cream colored glaze,c. 1700 - c. 1799,porcelain,"Miniatuur kop van porselein met een iets spreidende wand, bedekt met een crèmekleurig glazuur. Wit porselein, monochromen."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-BR-FLA-7,,,Gordelhaak in de vorm van een vogel,c. -1030 - c. -490,bronze (metal),"Gordelhaak in de vorm van een vogel, waarvan het haakvormig gedeelte bestaat uit de kop van een vogel. Met lichtgroene doffe patina."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-600,,,Incense burner of marbled stoneware,c. 1115 - c. 1234,stoneware,"Wierookbrander op drie poten (drievoet) van gemarmerd steengoed. Met twee rechthoekige, verticale oren vanuit de hals. Hiertussen aan elke zijde een cirkelvormige verdikking. Cizhou."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-626,,height  16.4 cm,Ovoid vase with a black glaze,c. 1000 - c. 1199,stoneware,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-66,,height  43 cm × width  39 cm × depth  13 cm,Tomb figures of horses and camels,c. 650 - c. 750,earthenware,Beeld (graffiguur) in de vorm van een gezadeld paard uit een serie van zes graffiguren. Sporen van polychromie. Tang.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-287,https://lh3.googleusercontent.com/p_KOse7MFaWVCAaMAH6HjoReRTayRdKATfipvViTDmV1-21JRgIjfMCpG_ZUoP-vajWyelmikUHOdqMORTNBN12Au5w=w200,height  7.2 cm × width  3.1 cm × depth  1.3 cm × height  7.9 cm × width  3.8 cm × depth  2.1 cm,Windstreekhoeder,618 - 906,bronze (metal),Eén van de wachters van de vier windstreken.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-531,,height  5.7 cm,"Bowl with lotus flowers, feng huangs and floral scrolls in relief",c. 960 - c. 1279,stoneware,"Wijde kom van steengoed, bedekt met een gecraqueleerd, transparant glazuur met een lichtblauwe tint. Op de bodem een gestileerde lotusbloem in reliëf. De binnenwand met een brede band met bloemranken met daarin twee feng huangs; daarboven een decoratieve band met een geometrisch motief. Een barst in de rand. Qingbai."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-632,,height  9 cm,Thepot with two pearl chasing dragons,c. 1700 - c. 1799,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1279,,,Ritual Wine Cups,-1100 - -800,bronze (metal),"Rituele wijnbeker, slechts versierd met een band aan de bovenzijde van de buik."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-24,,,"Gordelhaak met decor van arabesken, spiralen en fijne punten",c. -300 - c. -200,bronze (metal),"Profiel half-cirkelvormig; rijk decor van arabesken, spiralen en fijne puntjes."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-494,,,Fragment van brons,c. -400 - c. -200,bronze (metal),Vermoedelijk de schacht van een lans
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-542,,height  4.8 cm × diameter  15.5 cm,Tea bowl with a 'patridge-feather' glaze,c. 960 - c. 1279,stoneware,"Theekom van steengoed met een rechte, spreidende wand, gedeeltelijk bedekt met een roodbruin glazuur met donkere vlekken (patridge-feather). Het onderste deel van de kom is ongeglazuurd. Henan (Cizhou)."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-620,https://lh3.googleusercontent.com/DdiZBimiUqhz_peZ2yXBw2bUYF4TBEQZ7TtMYQcTeCcJkkcUpqnUG6JXHWbh2W1T9ZgkXI4fKL7wND-3BXsZDNYBFZo=w200,height  7.1 cm,Celadon dish,c. 1300 - c. 1499,stoneware,"Diepe schotel van steengoed, bedekt met een groen glazuur. Met een platte rand, die aan het uiteinde opstaat. Celadon."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-631,https://lh3.googleusercontent.com/DdiZBimiUqhz_peZ2yXBw2bUYF4TBEQZ7TtMYQcTeCcJkkcUpqnUG6JXHWbh2W1T9ZgkXI4fKL7wND-3BXsZDNYBFZo=w200,height  6.8 cm,Teabowl with a 'hare's fur' glaze,c. 960 - c. 1279,stoneware,"Theekom van steengoed, gedeeltelijk bedekt met een blauwzwart glazuur met grijsbruine strepen. De onderste helft van de kom en de rand zijn ongeglazuurd. De rand is gevat in een metalen band. Jian."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1153,https://lh3.googleusercontent.com/DdiZBimiUqhz_peZ2yXBw2bUYF4TBEQZ7TtMYQcTeCcJkkcUpqnUG6JXHWbh2W1T9ZgkXI4fKL7wND-3BXsZDNYBFZo=w200,,Hand guard,1800 - 1900,iron (metal),"Zeshoekige tsuba met een opengewerkte versiering van vissen en draken temidden van gestileerde ranken, aan de onderzijde begrensd door golven, aan de bovenzijde door wolken; details in goud nunome-zogan."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-BR-FLA-3,https://lh3.googleusercontent.com/DdiZBimiUqhz_peZ2yXBw2bUYF4TBEQZ7TtMYQcTeCcJkkcUpqnUG6JXHWbh2W1T9ZgkXI4fKL7wND-3BXsZDNYBFZo=w200,,Ornament voor de houten steel van een ge,c. -1030 - c. -490,bronze (metal),"Ornament voor de houten steel van een ge (ko), helder groene en grijs groene patina, versierd met een monsterkop op een fond van dicht op elkaar staande fijne puntjes. Het is voorzien van een gaatje."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-21,https://lh3.googleusercontent.com/DdiZBimiUqhz_peZ2yXBw2bUYF4TBEQZ7TtMYQcTeCcJkkcUpqnUG6JXHWbh2W1T9ZgkXI4fKL7wND-3BXsZDNYBFZo=w200,,Gordelhaak,-500 - -200,bronze (metal),Het brede gedeelte is versierd met drie spiralen die symmetrisch geplaatst zijn ten opzichte van de lengte-as.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-540,https://lh3.googleusercontent.com/DdiZBimiUqhz_peZ2yXBw2bUYF4TBEQZ7TtMYQcTeCcJkkcUpqnUG6JXHWbh2W1T9ZgkXI4fKL7wND-3BXsZDNYBFZo=w200,diameter  17.5 cm,Saucer-dish with a lavender blue glaze,c. 1100 - c. 1124,stoneware,"Schaal van steengoed, bedekt met een lichtblauw, licht gecraqueleerd glazuur. Naar de rand verandert de kleur naar een geelbruine tint. De voetring is ongeglazuurd. Jun."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1212,https://lh3.googleusercontent.com/DdiZBimiUqhz_peZ2yXBw2bUYF4TBEQZ7TtMYQcTeCcJkkcUpqnUG6JXHWbh2W1T9ZgkXI4fKL7wND-3BXsZDNYBFZo=w200,height  3.2 cm,Bowl with six-lobed side,c. 960 - c. 1279,stoneware,"Kom van steengoed met een zesmaal gelobde wand, bedekt met een transparant glazuur met een lichtgroene tint. Qingbai."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-596,https://lh3.googleusercontent.com/DdiZBimiUqhz_peZ2yXBw2bUYF4TBEQZ7TtMYQcTeCcJkkcUpqnUG6JXHWbh2W1T9ZgkXI4fKL7wND-3BXsZDNYBFZo=w200,height  29.3 cm,Ovoid jar with birds and flowering plants in panel,c. 1550 - c. 1650,stoneware,"Eivormige pot van steengoed, gedeeltelijk bedekt met een wit slib en een olijfbruin glazuur. Op de wand een decoratie in reliëf van vier geschulpte cartouches met een bloeiende plant of een vliegende vogel. Op de schouder een decoratieve band onder het glazuur in wit slib. De onderzijde is ongeglazuurd. Enkele chips in de rand; een barst in de rand en wand. Oud label op de onderzijde met 'W081'."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-BR-FLA-2,https://lh3.googleusercontent.com/DdiZBimiUqhz_peZ2yXBw2bUYF4TBEQZ7TtMYQcTeCcJkkcUpqnUG6JXHWbh2W1T9ZgkXI4fKL7wND-3BXsZDNYBFZo=w200,height  12.4 cm × width  9.3 cm × depth  8 cm,Tomb figure of a squatting woman,c. 220 - c. 589,earthenware,"Graffiguur van aardewerk, beschilderd in rood, wit en zwart. Het beeld is in de vorm een vrouw in gehurkte houding, de benen wijd uitelkaar, de rechterarm langs de buitenkant van het rechter been, de linkerarm langs de binnenkant van het linkerbeen. Het kleed met langs de V-hals een donkerrode bies ligt achter haar uitgespreid."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-12,https://lh3.googleusercontent.com/DdiZBimiUqhz_peZ2yXBw2bUYF4TBEQZ7TtMYQcTeCcJkkcUpqnUG6JXHWbh2W1T9ZgkXI4fKL7wND-3BXsZDNYBFZo=w200,,Mask,c. -1100 - c. -800,bronze (metal),Masker met aan de achterzijde drie bronzen beugels. Het brons heeft een doffe patina.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-104,https://lh3.googleusercontent.com/ekrFJ7_adab__AbEJ1-2eXGIqKGio3m9v-z-dNFA6rSfsOPBrw8L_fdx-dptwzUnNtWa9ab87k_sN9olqUTHstSno2E=w200,height  5.6 cm,Teabowl with three panels with characters,c. 960 - c. 1279,stoneware,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-68,https://lh3.googleusercontent.com/ekrFJ7_adab__AbEJ1-2eXGIqKGio3m9v-z-dNFA6rSfsOPBrw8L_fdx-dptwzUnNtWa9ab87k_sN9olqUTHstSno2E=w200,height  58.3 cm × width  34 cm × depth  17.3 cm,Tomb figures of horses and camels,c. 650 - c. 750,,Graffiguur of beeld van aardewerk in de vorm van een kameel met een ruiter. Tang.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1284,https://lh3.googleusercontent.com/ekrFJ7_adab__AbEJ1-2eXGIqKGio3m9v-z-dNFA6rSfsOPBrw8L_fdx-dptwzUnNtWa9ab87k_sN9olqUTHstSno2E=w200,height  6.1 cm,Bowl with ribs on the inside,c. 960 - c. 1279,stoneware,"Wijde kom van steengoed, gedeeltelijk bedekt met een gecraqueleerd, transparant glazuur met een lichtblauwe tint. De binnenzijde met zes ribben. De rand is ongeglazuurd. Een barst in de rand. Qingbai."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-72,https://lh3.googleusercontent.com/ekrFJ7_adab__AbEJ1-2eXGIqKGio3m9v-z-dNFA6rSfsOPBrw8L_fdx-dptwzUnNtWa9ab87k_sN9olqUTHstSno2E=w200,height  1.8 cm × width  1.3 cm × depth  1.3 cm,Zegel,300 - 500,bronze (metal),"Zegel, bekroond door een gevleugeld leeuwtje met horens; ""Zegel van Mao Kuang""."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1416-CC,https://lh3.googleusercontent.com/ekrFJ7_adab__AbEJ1-2eXGIqKGio3m9v-z-dNFA6rSfsOPBrw8L_fdx-dptwzUnNtWa9ab87k_sN9olqUTHstSno2E=w200,,Wrijfprent,c. 1900,paper,Rubbing.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-497,https://lh3.googleusercontent.com/DdiZBimiUqhz_peZ2yXBw2bUYF4TBEQZ7TtMYQcTeCcJkkcUpqnUG6JXHWbh2W1T9ZgkXI4fKL7wND-3BXsZDNYBFZo=w200,,Ritual Wine Flask,-350 - -250,bronze (metal),"Platte fles (platte zijde verdeeld in rechthoeken) en deksel, waarschijnlijk niet bij elkaar behorend."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/NG-1978-127-12102-W,https://lh3.googleusercontent.com/ekrFJ7_adab__AbEJ1-2eXGIqKGio3m9v-z-dNFA6rSfsOPBrw8L_fdx-dptwzUnNtWa9ab87k_sN9olqUTHstSno2E=w200,,Fragment martavaan uit V.O.C.-schip de 'Witte Leeuw',before 1613,stoneware,Fragment martavaan uit V.O.C.-schip de 'Witte Leeuw'.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1416-TT,https://lh3.googleusercontent.com/ekrFJ7_adab__AbEJ1-2eXGIqKGio3m9v-z-dNFA6rSfsOPBrw8L_fdx-dptwzUnNtWa9ab87k_sN9olqUTHstSno2E=w200,,Wrijfprent,c. 1900,paper,Rubbing.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1416-W,https://lh3.googleusercontent.com/ekrFJ7_adab__AbEJ1-2eXGIqKGio3m9v-z-dNFA6rSfsOPBrw8L_fdx-dptwzUnNtWa9ab87k_sN9olqUTHstSno2E=w200,,Wrijfprent,c. 1900,paper,Rubbing.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/NG-1978-127-14075-W,https://lh3.googleusercontent.com/Eteldg6Wqrk1ZJadwtAKMjEWIG58WkUghy4RpV92UKV7Gq_Wi-EpZ2lSzuk_-rm455kxxf3o_LSZjjfSeqGoNkIPn5c=w200,,"Kom, gevonden bij V.O.C.-schip Witte Leeuw, mogelijk afkomstig van Zeelelie",1775 - 1800,porcelain,"Kom gevonden bij V.O.C.-schip de 'Witte Leeuw', 75% aanwezig. Bestaande uit acht aan elkaar gelijmde fragmenten. Dit object is 18e-eeuws en kan dus niet van de vracht van de Witte Leeuw zijn. Onduidelijk is of het object van de site komt of dat het later is vermengd, mogelijk met materiaal van de Zeelelie."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1416-NN,https://lh3.googleusercontent.com/ekrFJ7_adab__AbEJ1-2eXGIqKGio3m9v-z-dNFA6rSfsOPBrw8L_fdx-dptwzUnNtWa9ab87k_sN9olqUTHstSno2E=w200,,Wrijfprent,c. 1900,paper,Rubbing.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1416-H,https://lh3.googleusercontent.com/ekrFJ7_adab__AbEJ1-2eXGIqKGio3m9v-z-dNFA6rSfsOPBrw8L_fdx-dptwzUnNtWa9ab87k_sN9olqUTHstSno2E=w200,,Wrijfprent,c. 1900,paper,Rubbing.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1416-EE,https://lh3.googleusercontent.com/ekrFJ7_adab__AbEJ1-2eXGIqKGio3m9v-z-dNFA6rSfsOPBrw8L_fdx-dptwzUnNtWa9ab87k_sN9olqUTHstSno2E=w200,,Wrijfprent,c. 1900,paper,Rubbing.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1416-LL,https://lh3.googleusercontent.com/Eteldg6Wqrk1ZJadwtAKMjEWIG58WkUghy4RpV92UKV7Gq_Wi-EpZ2lSzuk_-rm455kxxf3o_LSZjjfSeqGoNkIPn5c=w200,,Wrijfprent,c. 1900,paper,Rubbing.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1416-J,https://lh3.googleusercontent.com/Eteldg6Wqrk1ZJadwtAKMjEWIG58WkUghy4RpV92UKV7Gq_Wi-EpZ2lSzuk_-rm455kxxf3o_LSZjjfSeqGoNkIPn5c=w200,,Wrijfprent,c. 1900,paper,Rubbing.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1416-Y,https://lh3.googleusercontent.com/Eteldg6Wqrk1ZJadwtAKMjEWIG58WkUghy4RpV92UKV7Gq_Wi-EpZ2lSzuk_-rm455kxxf3o_LSZjjfSeqGoNkIPn5c=w200,,Wrijfprent,c. 1900,paper,Rubbing.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RAK-1975-5,https://lh3.googleusercontent.com/Eteldg6Wqrk1ZJadwtAKMjEWIG58WkUghy4RpV92UKV7Gq_Wi-EpZ2lSzuk_-rm455kxxf3o_LSZjjfSeqGoNkIPn5c=w200,height  3.6 cm,Saucer-dish,c. 1600 - c. 1699,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-2,https://lh3.googleusercontent.com/Eteldg6Wqrk1ZJadwtAKMjEWIG58WkUghy4RpV92UKV7Gq_Wi-EpZ2lSzuk_-rm455kxxf3o_LSZjjfSeqGoNkIPn5c=w200,,Fragment of a cup,-1200 - -1050,bone (material),"Fragment, Shangyin, been, taotie-, krekel-, fabeldier en driehoekornament."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1416-Q,https://lh3.googleusercontent.com/Eteldg6Wqrk1ZJadwtAKMjEWIG58WkUghy4RpV92UKV7Gq_Wi-EpZ2lSzuk_-rm455kxxf3o_LSZjjfSeqGoNkIPn5c=w200,,Wrijfprent,c. 1900,paper,Rubbing.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1363,https://lh3.googleusercontent.com/Eteldg6Wqrk1ZJadwtAKMjEWIG58WkUghy4RpV92UKV7Gq_Wi-EpZ2lSzuk_-rm455kxxf3o_LSZjjfSeqGoNkIPn5c=w200,height  4.7 cm,Round box with a shishi,c. 1500 - c. 1599,porcelain,"Ronde doos van porselein, beschilderd in onderglazuur blauw. Op de doos een rank. De deksel met een shishi (leeuwhond). Ming porselein in blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1230,https://lh3.googleusercontent.com/Eteldg6Wqrk1ZJadwtAKMjEWIG58WkUghy4RpV92UKV7Gq_Wi-EpZ2lSzuk_-rm455kxxf3o_LSZjjfSeqGoNkIPn5c=w200,,Doos met man met hert,1500 - 1600,lacquer (coating),Gelobde doos met voorstelling van een man met hert in een landschap. Roodlak.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-367,https://lh3.googleusercontent.com/Eteldg6Wqrk1ZJadwtAKMjEWIG58WkUghy4RpV92UKV7Gq_Wi-EpZ2lSzuk_-rm455kxxf3o_LSZjjfSeqGoNkIPn5c=w200,,Kraal,600 - 1000,glass,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1369,https://lh3.googleusercontent.com/Eteldg6Wqrk1ZJadwtAKMjEWIG58WkUghy4RpV92UKV7Gq_Wi-EpZ2lSzuk_-rm455kxxf3o_LSZjjfSeqGoNkIPn5c=w200,height  4.2 cm,Round box with floral scrolls,c. 1650,porcelain,"Ronde doos van porselein met een kegelvormige dekselknop, beschilderd in onderglazuur blauw. De doos is bedekt met bloemranken en paddenstoelen (lingzhi). Overgangporselein in blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-598-B,https://lh3.googleusercontent.com/cXZbnXcdUCHwYWK9zYMamfNFLPsk5i0Ul6BZdvPFMXELN1BerJAvEJfF5fEshzd4Q4UHJp0rNbI9FlO_oQn-GJHMqDsG=w200,height  6.4 cm,Bell-shaped bowl with a bird on a tree and wisteria on a yellow ground,c. 1875 - c. 1894,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-59,https://lh3.googleusercontent.com/cXZbnXcdUCHwYWK9zYMamfNFLPsk5i0Ul6BZdvPFMXELN1BerJAvEJfF5fEshzd4Q4UHJp0rNbI9FlO_oQn-GJHMqDsG=w200,,Fabeldier,1368 - 1644,jade (rock),"Liggend fabeldier, versierd in haut- en bas-reliëf en arabesken. Licht grijsgroene jade. Op houten sokkel."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-561,https://lh3.googleusercontent.com/cXZbnXcdUCHwYWK9zYMamfNFLPsk5i0Ul6BZdvPFMXELN1BerJAvEJfF5fEshzd4Q4UHJp0rNbI9FlO_oQn-GJHMqDsG=w200,height  10.8 cm,"Stem cup on high, splayed foot",c. 1625 - c. 1675,porcelain,"Stemcup of kom op voet van porselein, bedekt met een doorschijnend wit glazuur. Cup met iets spreidende wand en ringvormige verdikking; de steel loopt naar onderen toe iets uit en spreidt bij de voet. Blanc de Chine."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-92,https://lh3.googleusercontent.com/cXZbnXcdUCHwYWK9zYMamfNFLPsk5i0Ul6BZdvPFMXELN1BerJAvEJfF5fEshzd4Q4UHJp0rNbI9FlO_oQn-GJHMqDsG=w200,,Spring Morning in the Han Palace,c. 1600 - c. 1699,silk,Landschap met architectuur met verzamelaarszegels. In houten doos.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-95,https://lh3.googleusercontent.com/cXZbnXcdUCHwYWK9zYMamfNFLPsk5i0Ul6BZdvPFMXELN1BerJAvEJfF5fEshzd4Q4UHJp0rNbI9FlO_oQn-GJHMqDsG=w200,,Portret van de zen priester-schilder Wu-Chun Fan.,1590,silk,Portret van de zen priester-schilder Wu Chun Fan.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1289,https://lh3.googleusercontent.com/cXZbnXcdUCHwYWK9zYMamfNFLPsk5i0Ul6BZdvPFMXELN1BerJAvEJfF5fEshzd4Q4UHJp0rNbI9FlO_oQn-GJHMqDsG=w200,,Lente landschap,1368 - 1644,silk,Een geleerde met kamerbediende in een berglandschap met pijnbomen en bloeiende pruimenbomen.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1277,https://lh3.googleusercontent.com/cXZbnXcdUCHwYWK9zYMamfNFLPsk5i0Ul6BZdvPFMXELN1BerJAvEJfF5fEshzd4Q4UHJp0rNbI9FlO_oQn-GJHMqDsG=w200,,Bird ornament,c. 907 - c. 1125,jade (rock),Gordelpendant in de vorm van een fuut.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1313,https://lh3.googleusercontent.com/cXZbnXcdUCHwYWK9zYMamfNFLPsk5i0Ul6BZdvPFMXELN1BerJAvEJfF5fEshzd4Q4UHJp0rNbI9FlO_oQn-GJHMqDsG=w200,height  18.2 cm,Conical coffee pot with flowering lotus,c. 1725 - c. 1749,porcelain,"Coninsche koffiekan van porselein met het c-vormige oor en de s-vormige tuit haaks op elkaar, beschilderd in onderglazuur blauw. Op de wand verschillende lotusplanten. De rand met servetwerk onderbroken door cartouches met een bloemtak. Op het oor en de geribde tuit een bloemtak. De deksel met dezelfde decoratie. Een chip in de rand van de deksel. Blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1194,https://lh3.googleusercontent.com/cXZbnXcdUCHwYWK9zYMamfNFLPsk5i0Ul6BZdvPFMXELN1BerJAvEJfF5fEshzd4Q4UHJp0rNbI9FlO_oQn-GJHMqDsG=w200,height  3.7 cm,"Straight-sided cup with flower sprays, vase, fruitbasket and cat",c. 1725 - c. 1749,porcelain,"Kop van porselein met rechte, uitlopende wand, beschilderd op het glazuur in blauw, rood, roze, groen, geel, zwart en goud. Op de buitenzijde twee smalle en een brede band met servetwerk, in de brede band drie uitgespaarde cartouches met bloemtak (prunus, pioen, chrysant); op de bodem een bloemenvaas, een fruitschaal met vingercitroen en een kat; de binnenrand met servetwerk. Een barst in de wand. Famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-543,https://lh3.googleusercontent.com/Pb6cjuxVF_dFHdzB7DgUkwmHaQfi8-dZIa0GGMw7LI4Qx1PhlDfNzi2rF5vMx4_gqVuWPLOA_3Ai7lG1MoOKM57dNh0=w200,height  20.7 cm,Jar,c. -206 - c. 220,earthenware,"Vaas van aardewerk met een balustervormig lichaam en brede, uitlopende hals. Gedeeltelijk gepolijst. Op de schouder twee banden met krulwerk."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RAK-1988-5,https://lh3.googleusercontent.com/cXZbnXcdUCHwYWK9zYMamfNFLPsk5i0Ul6BZdvPFMXELN1BerJAvEJfF5fEshzd4Q4UHJp0rNbI9FlO_oQn-GJHMqDsG=w200,,Hoed van riet,1900 - 1950,silk,Hoed van gevlochten riet en blauw zijden bol. Baret-model.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RAK-1973-6,https://lh3.googleusercontent.com/cXZbnXcdUCHwYWK9zYMamfNFLPsk5i0Ul6BZdvPFMXELN1BerJAvEJfF5fEshzd4Q4UHJp0rNbI9FlO_oQn-GJHMqDsG=w200,height  3.8 cm,Saucer-dish with stylized flowering plant and flower sprays,c. 1900 - c. 1973,porcelain,"Schaal van porselein, beschilderd in onderglazuur blauw en op het glazuur groen, geel en rood. Op het plat een gestileerde bloeiende plant met drie vruchten; op de wand die gestileerde bloemtakken; de achterzijde met drie fruittakken. Gemerkt op de onderzijde met het zes-karaktermerk van keizer Chenghua in een dubbele cirkel. Porselein met emailkleuren in doucai-stijl."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-41,https://lh3.googleusercontent.com/cXZbnXcdUCHwYWK9zYMamfNFLPsk5i0Ul6BZdvPFMXELN1BerJAvEJfF5fEshzd4Q4UHJp0rNbI9FlO_oQn-GJHMqDsG=w200,,Kledingsieraad,-206 - 220,gold (metal),"Applique, a-jour bewerkt en in granulatie-techniek versierd."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-16269,https://lh3.googleusercontent.com/Pb6cjuxVF_dFHdzB7DgUkwmHaQfi8-dZIa0GGMw7LI4Qx1PhlDfNzi2rF5vMx4_gqVuWPLOA_3Ai7lG1MoOKM57dNh0=w200,height  46.3 cm,Baluster beaker vase with four narrative scenes in panels,c. 1680 - c. 1720,porcelain,"Balustervormige bekervaas van porselein met een trompetvormige mond, beschilderd in onderglazuur blauw. Op de buik twee grote cartouches met ingeknepen hoeken met verhalende voorstellingen: een ontmoeting tussen een geleerde en een hoogwaardigheidsbekleder in een interieur en twee geleerden in een omheinde tuin kijkend naar een stier, gepresenteerd door een bediende. Op de hals ook twee voorstellingen: een hoogwaardigheidsbekleder op een terras voor een paviljoen met twee bedienden en een ontmoeting tussen een geleerde en een hoogwaardigheidsbekleder in een landschap. Rond de voet, op de schouder en de buitenrand een band met een wolkmotief. Blauw-wit."
